timestamp	accel_x	accel_y	accel_z	accel_mag
1235772762445	-2.0294318	-9.643207	2.465283	0.35148144
1235772762484	-2.1383946	-6.4015636	2.7513103	-2.5181346
1235772762525	-1.7570249	-3.405087	2.1792557	-5.3985996
1235772762565	-1.5935807	-2.7240696	1.6753027	-6.233599
1235772762605	-2.0294318	-3.1190596	0.667397	-6.026102
1235772762644	-3.2280223	-6.2926006	-3.8681788	-1.7456474
1235772762689	-2.6287272	-11.304889	-7.2324047	3.8688164
1235772762725	-3.2280223	-10.760075	-8.635301	4.362604
1235772762765	-2.083913	-12.040387	-9.01667	5.3793287
1235772762805	-3.6638734	-14.818938	-6.2244987	6.678776
1235772762845	-7.273266	-8.798744	-2.3563201	1.8497019
1235772762884	-2.4108016	-10.58301	2.465283	1.3239241
1235772762925	-1.1032481	-13.484144	1.7434045	3.8344193
1235772762965	1.0760075	-8.689782	3.8681788	-0.2341423
1235772763005	2.982856	-10.310603	3.2007818	1.3938398
1235772763045	-0.50395286	-11.032481	-0.05448139	1.2374697
1235772763084	-0.9942854	-7.9679036	2.070293	-1.5143528
1235772763125	-0.50395286	-8.362893	1.1168685	-1.3544703
1235772763164	0.3677494	-9.41166	0.95342433	-0.3396759
